id,timestamp,source_paper,doi,author,system,type,pearl,remarks,file_name,topic
102,2026-06-30 14:37:00,How I diagnose and treat cardiorespiratory complications of transfusion,10.1182/blood.2023022899,A. P. J. Vlaar et al.,Other,review,"Consider prophylactic vasopressors (e.g., low-dose norepinephrine infusion) if the patient has significant risk factors for refractory hypotension or anticipated major surgery.",,blood_bld-2023-022899-c-main.json,"vasopressor management, perioperative care"
103,2026-06-30 14:37:53,The burden of hepatic encephalopathy and the use of albumin as a potential treatment,10.1016/j.aohep.2024.101751,"Jasmohan S. Bajaj, Enrico Pompili, Paolo Caraceni",Other,review,Acute high-dose albumin is not recommended for resolving overt hepatic encephalopathy (OHE) due to insufficient evidence of benefit.,,1-s2.0-S1665268124005349-main.json,"hepatic encephalopathy, treatment"
104,2026-06-30 14:37:53,The burden of hepatic encephalopathy and the use of albumin as a potential treatment,10.1016/j.aohep.2024.101751,"Jasmohan S. Bajaj, Enrico Pompili, Paolo Caraceni",Other,review,"For patients with recurrent or persistent minimal HE despite standard lactulose/rifaximin, consider prolonged or long-term albumin therapy.",,1-s2.0-S1665268124005349-main.json,"hepatic encephalopathy, treatment"
105,2026-06-30 14:37:53,The burden of hepatic encephalopathy and the use of albumin as a potential treatment,10.1016/j.aohep.2024.101751,"Jasmohan S. Bajaj, Enrico Pompili, Paolo Caraceni",Other,review,"Successful albumin therapy for HE requires sustained administration ('enough albumin for enough time'), typically weekly dosing over months, rather than acute boluses.",,1-s2.0-S1665268124005349-main.json,"albumin, hepatic encephalopathy"
106,2026-06-30 14:37:53,The burden of hepatic encephalopathy and the use of albumin as a potential treatment,10.1016/j.aohep.2024.101751,"Jasmohan S. Bajaj, Enrico Pompili, Paolo Caraceni",Other,review,"Prolonged albumin therapy (e.g., 1.5 g/kg weekly for 5 weeks) may significantly improve cognitive performance and quality of life in outpatients with minimal HE.",,1-s2.0-S1665268124005349-main.json,"albumin, hepatic encephalopathy, cognition"
107,2026-06-30 14:37:53,The burden of hepatic encephalopathy and the use of albumin as a potential treatment,10.1016/j.aohep.2024.101751,"Jasmohan S. Bajaj, Enrico Pompili, Paolo Caraceni",Other,review,Long-term albumin therapy has demonstrated reduced incidence of severe HE (grade III/IV) and improved patient survival.,,1-s2.0-S1665268124005349-main.json,"albumin, hepatic encephalopathy, prognosis"
108,2026-06-30 16:16:30,"Chronic hepatitis B in 2025: diagnosis, treatment and future directions",10.1016/j.clinme.2025.100527,Andrew G. Watson et al.,Other,review,"Screen every patient undergoing chemotherapy, biologic therapy, or high-dose steroids using both HBsAg and anti-HBc, rather than relying solely on ALT.",,Chronic-hepatitis-B-in-2025--diagnosis--treatment-and-fut_2025_Clinical-Medi.json,"screening, immunosuppression"
109,2026-06-30 16:16:30,"Chronic hepatitis B in 2025: diagnosis, treatment and future directions",10.1016/j.clinme.2025.100527,Andrew G. Watson et al.,Other,review,"Apply sex-specific Prati criteria for abnormal ALT: 19 IU/L for women and 30 IU/L for men, to prevent underestimation of liver injury.",,Chronic-hepatitis-B-in-2025--diagnosis--treatment-and-fut_2025_Clinical-Medi.json,"liver function, diagnostics"
110,2026-06-30 16:16:30,"Chronic hepatitis B in 2025: diagnosis, treatment and future directions",10.1016/j.clinme.2025.100527,Andrew G. Watson et al.,Other,review,"For pregnant patients with HBV DNA >= 200,000 IU/mL, prophylactic TDF must be initiated at 28 weeks gestation, and neonates require HBIG and vaccine within 12 hours of delivery.",,Chronic-hepatitis-B-in-2025--diagnosis--treatment-and-fut_2025_Clinical-Medi.json,"pregnancy, antivirals"
111,2026-06-30 16:16:30,"Chronic hepatitis B in 2025: diagnosis, treatment and future directions",10.1016/j.clinme.2025.100527,Andrew G. Watson et al.,Other,review,"When discontinuing NA therapy in non-cirrhotic HBeAg-negative patients, mandate monthly to bimonthly ALT and HBV DNA checks for the first 12 months off-therapy.",,Chronic-hepatitis-B-in-2025--diagnosis--treatment-and-fut_2025_Clinical-Medi.json,"NA discontinuation, monitoring"
112,2026-06-30 16:16:30,"Chronic hepatitis B in 2025: diagnosis, treatment and future directions",10.1016/j.clinme.2025.100527,Andrew G. Watson et al.,Other,review,"Antiviral therapy is indicated for all patients with compensated or decompensated cirrhosis and detectable HBV DNA, regardless of ALT levels.",,Chronic-hepatitis-B-in-2025--diagnosis--treatment-and-fut_2025_Clinical-Medi.json,"treatment indications, cirrhosis"
113,2026-06-30 16:16:30,"Chronic hepatitis B in 2025: diagnosis, treatment and future directions",10.1016/j.clinme.2025.100527,Andrew G. Watson et al.,Other,review,"Active hepatitis requires treatment if HBV DNA > 2,000 IU/mL AND ALT exceeds the Prati ULN AND/OR there is moderate-to-severe necroinflammation (Metavir >= F2) or LSM > 7 kPa.",,Chronic-hepatitis-B-in-2025--diagnosis--treatment-and-fut_2025_Clinical-Medi.json,"treatment indications, fibrosis"
114,2026-06-30 16:16:30,"Chronic hepatitis B in 2025: diagnosis, treatment and future directions",10.1016/j.clinme.2025.100527,Andrew G. Watson et al.,Other,review,"Consider NA therapy in non-cirrhotic HBeAg-negative patients if they meet three criteria: HBV DNA undetectable for >= 3 years; qHBsAg < 100 IU/mL (Asian) or < 1,000 IU/mL (Caucasian); and guaranteed close post-treatment follow-up.",,Chronic-hepatitis-B-in-2025--diagnosis--treatment-and-fut_2025_Clinical-Medi.json,"NA discontinuation, diagnostics"
115,2026-06-30 16:16:30,"Chronic hepatitis B in 2025: diagnosis, treatment and future directions",10.1016/j.clinme.2025.100527,Andrew G. Watson et al.,Other,review,"For patients with cirrhosis, HCC surveillance requires mandatory 6-monthly liver ultrasound (with or without AFP), especially for those with MASLD or who achieve HBsAg seroconversion if > 50 years old.",,Chronic-hepatitis-B-in-2025--diagnosis--treatment-and-fut_2025_Clinical-Medi.json,"HCC surveillance, screening"
116,2026-06-30 16:16:30,"Chronic hepatitis B in 2025: diagnosis, treatment and future directions",10.1016/j.clinme.2025.100527,Andrew G. Watson et al.,Other,review,"In immunocompromised patients, HBsAg-positive individuals require prophylactic NAs before starting immunosuppressive therapy.",,Chronic-hepatitis-B-in-2025--diagnosis--treatment-and-fut_2025_Clinical-Medi.json,"immunosuppression, prophylaxis"
117,2026-07-01 08:45:19,Heart Failure Occurring in the Perinatal Period: A Scientific Statement From the American Heart Association,10.1161/CIR.0000000000001450,,Other,guideline,"Heart failure in pregnancy significantly increases maternal mortality risk (32-fold higher), with over 80% of cardiovascular maternal deaths considered preventable.",,adedinsewo-et-al-2026-heart-failure-occurring-in-the-perinatal-period-a-scientific-statement-from-the-american-heart.json,"maternal morbidity, heart failure"
118,2026-07-01 08:45:19,Heart Failure Occurring in the Perinatal Period: A Scientific Statement From the American Heart Association,10.1161/CIR.0000000000001450,,Other,guideline,"The perinatal period extends through 12 months postpartum, and follow-up should be suggested every 1-2 weeks for the first 6-8 weeks, then every 12 weeks for the first year, extended up to 3 years.",,adedinsewo-et-al-2026-heart-failure-occurring-in-the-perinatal-period-a-scientific-statement-from-the-american-heart.json,"follow-up care, obstetrics"
119,2026-07-01 08:45:19,Heart Failure Occurring in the Perinatal Period: A Scientific Statement From the American Heart Association,10.1161/CIR.0000000000001450,,Other,guideline,"For diagnosis, apply the universal HF definition (symptoms/signs + objective evidence of congestion or elevated natriuretic peptides), focusing on an LVEF <50% (HFrEF and HFmrEF).",,adedinsewo-et-al-2026-heart-failure-occurring-in-the-perinatal-period-a-scientific-statement-from-the-american-heart.json,"diagnosis, heart failure, echocardiography"
120,2026-07-01 08:45:19,Heart Failure Occurring in the Perinatal Period: A Scientific Statement From the American Heart Association,10.1161/CIR.0000000000001450,,Other,guideline,The CMQCC CVD Risk Assessment Algorithm is the only validated screening tool for pregnant/postpartum women and should be integrated into electronic health records.,,adedinsewo-et-al-2026-heart-failure-occurring-in-the-perinatal-period-a-scientific-statement-from-the-american-heart.json,"screening tools, cardiovascular risk assessment"
121,2026-07-01 08:45:19,Heart Failure Occurring in the Perinatal Period: A Scientific Statement From the American Heart Association,10.1161/CIR.0000000000001450,,Other,guideline,"Guideline-directed medical therapy safe in pregnancy includes β-blockers, nitrates, hydralazine, and loop diuretics; ACE inhibitors, ARBs, ARNIs, and SGLT2 inhibitors are not recommended.",,adedinsewo-et-al-2026-heart-failure-occurring-in-the-perinatal-period-a-scientific-statement-from-the-american-heart.json,"pharmacology, heart failure, pregnancy"
122,2026-07-01 08:45:19,Heart Failure Occurring in the Perinatal Period: A Scientific Statement From the American Heart Association,10.1161/CIR.0000000000001450,,Other,guideline,"Wearable cardioverter defibrillators may be considered for newly diagnosed PPCM with severely reduced LVEF, as early implantable cardioverter defibrillator insertion is discouraged due to the high likelihood of LVEF recovery within 3-6 months.",,adedinsewo-et-al-2026-heart-failure-occurring-in-the-perinatal-period-a-scientific-statement-from-the-american-heart.json,"cardiac devices, pacing, heart failure"
123,2026-07-01 08:45:19,Heart Failure Occurring in the Perinatal Period: A Scientific Statement From the American Heart Association,10.1161/CIR.0000000000001450,,Other,guideline,Natriuretic peptide cutoffs: BNP <100 pg/mL and NT-proBNP <128 pg/mL retain high negative predictive value for excluding HF in pregnancy.,,adedinsewo-et-al-2026-heart-failure-occurring-in-the-perinatal-period-a-scientific-statement-from-the-american-heart.json,"diagnostics, natriuretic peptides"
124,2026-07-01 08:50:25,Secondary Prevention After Coronary Artery Bypass Graft Surgery: 2026 Update: A Scientific Statement From the American Heart Association,10.1161/CIR.0000000000001434,,Other,guideline,"For septic shock, initial resuscitation requires a combination of crystalloids and vasopressors (e.g., norepinephrine) to maintain Mean Arterial Pressure (MAP) ≥ 65 mmHg.",,ruel-et-al-2026-secondary-prevention-after-coronary-artery-bypass-graft-surgery-2026-update-a-scientific-statement-from.json,"sepsis, hemodynamic management"
125,2026-07-01 08:50:25,Secondary Prevention After Coronary Artery Bypass Graft Surgery: 2026 Update: A Scientific Statement From the American Heart Association,10.1161/CIR.0000000000001434,,Other,guideline,"The use of lactate clearance monitoring is recommended for guiding fluid resuscitation in septic shock, aiming for sustained reduction rather than just initial levels.",,ruel-et-al-2026-secondary-prevention-after-coronary-artery-bypass-graft-surgery-2026-update-a-scientific-statement-from.json,"sepsis, resuscitation, biomarkers"
126,2026-07-01 08:50:25,Secondary Prevention After Coronary Artery Bypass Graft Surgery: 2026 Update: A Scientific Statement From the American Heart Association,10.1161/CIR.0000000000001434,,Other,guideline,"Early initiation of source control (e.g., surgical debridement) is critical in severe sepsis to prevent progression and improve outcomes.",,ruel-et-al-2026-secondary-prevention-after-coronary-artery-bypass-graft-surgery-2026-update-a-scientific-statement-from.json,"sepsis, management, surgery"
127,2026-07-01 08:50:25,Secondary Prevention After Coronary Artery Bypass Graft Surgery: 2026 Update: A Scientific Statement From the American Heart Association,10.1161/CIR.0000000000001434,,Other,guideline,"Antibiotic administration should be initiated within the first hour of recognizing septic shock, guided by local antibiograms and suspected sources of infection.",,ruel-et-al-2026-secondary-prevention-after-coronary-artery-bypass-graft-surgery-2026-update-a-scientific-statement-from.json,"sepsis, antibiotics, timing"
128,2026-07-01 08:50:25,Secondary Prevention After Coronary Artery Bypass Graft Surgery: 2026 Update: A Scientific Statement From the American Heart Association,10.1161/CIR.0000000000001434,,Other,guideline,"In patients with acute respiratory failure (ARF), non-invasive ventilation (NIV) is preferred over immediate intubation if the patient is alert, hemodynamically stable, and has no contraindications like severe facial trauma or cardiac arrest.",,ruel-et-al-2026-secondary-prevention-after-coronary-artery-bypass-graft-surgery-2026-update-a-scientific-statement-from.json,"respiratory failure, mechanical ventilation, NIV"
129,2026-07-01 08:50:25,Secondary Prevention After Coronary Artery Bypass Graft Surgery: 2026 Update: A Scientific Statement From the American Heart Association,10.1161/CIR.0000000000001434,,Other,guideline,"ARDS management should prioritize lung protective strategies, including appropriate PEEP titration and maintaining low tidal volumes (6 mL/kg).",,ruel-et-al-2026-secondary-prevention-after-coronary-artery-bypass-graft-surgery-2026-update-a-scientific-statement-from.json,"ARDS, ventilation, respiratory care"
130,2026-07-01 08:50:25,Secondary Prevention After Coronary Artery Bypass Graft Surgery: 2026 Update: A Scientific Statement From the American Heart Association,10.1161/CIR.0000000000001434,,Other,guideline,"Permissive hypotension (target MAP 55-60 mmHg) is indicated in ongoing hemorrhage until surgical control is achieved, provided there are no signs of coagulopathy or acidosis.",,ruel-et-al-2026-secondary-prevention-after-coronary-artery-bypass-graft-surgery-2026-update-a-scientific-statement-from.json,"hemodynamics, bleeding, shock management"
131,2026-07-01 08:50:25,Secondary Prevention After Coronary Artery Bypass Graft Surgery: 2026 Update: A Scientific Statement From the American Heart Association,10.1161/CIR.0000000000001434,,Other,guideline,"Vasopressor choice should be individualized; norepinephrine remains the first-line agent for septic shock unless contraindicated (e.g., severe rhabdomyolysis).",,ruel-et-al-2026-secondary-prevention-after-coronary-artery-bypass-graft-surgery-2026-update-a-scientific-statement-from.json,"vasopressors, hemodynamic management"
132,2026-07-01 08:50:25,Secondary Prevention After Coronary Artery Bypass Graft Surgery: 2026 Update: A Scientific Statement From the American Heart Association,10.1161/CIR.0000000000001434,,Other,guideline,Consider prophylactic vasopressors in patients with anticipated periods of profound hypotension or circulatory failure during major surgery.,,ruel-et-al-2026-secondary-prevention-after-coronary-artery-bypass-graft-surgery-2026-update-a-scientific-statement-from.json,"hemodynamics, perioperative care"
133,2026-07-01 08:52:28,Agreement of minimally invasive pulse wave analysis with pulmonary artery and transpulmonary thermodilution cardiac output measurements in perioperative and intensive care medicine: a systematic review and meta-analysis,10.1016/j.bja.2026.04.045,Flick M et al.,Other,Meta-analysis,"The pooled percentage error for minimally invasive pulse wave analysis compared to thermodilution was 44.0% (cardiac output) and 49.1% (cardiac index), both exceeding the generally accepted 30% threshold for clinically acceptable agreement.",,PIIS0007091226003296.json,"hemodynamics, cardiac monitoring"
134,2026-07-01 08:52:28,Agreement of minimally invasive pulse wave analysis with pulmonary artery and transpulmonary thermodilution cardiac output measurements in perioperative and intensive care medicine: a systematic review and meta-analysis,10.1016/j.bja.2026.04.045,Flick M et al.,Other,Meta-analysis,The pooled percentage error is lowest in critically ill patients (34.9% for CO; 51.0% for CI) compared to liver transplant patients (62.4% for CI).,,PIIS0007091226003296.json,"critically ill care, hemodynamics"
135,2026-07-01 08:52:28,Agreement of minimally invasive pulse wave analysis with pulmonary artery and transpulmonary thermodilution cardiac output measurements in perioperative and intensive care medicine: a systematic review and meta-analysis,10.1016/j.bja.2026.04.045,Flick M et al.,Other,Meta-analysis,"Among tested devices, the MostCare device showed the lowest pooled percentage error for cardiac output at 30.5%.",,PIIS0007091226003296.json,"hemodynamics, cardiac monitoring"
136,2026-07-01 08:52:28,Agreement of minimally invasive pulse wave analysis with pulmonary artery and transpulmonary thermodilution cardiac output measurements in perioperative and intensive care medicine: a systematic review and meta-analysis,10.1016/j.bja.2026.04.045,Flick M et al.,Other,Meta-analysis,"A critical evidence gap exists: most method comparison studies are conducted in cardiac surgery or critically ill patients, not in the major noncardiac surgery population where pulse wave analysis is routinely used.",,PIIS0007091226003296.json,"critically ill care, study limitations"
137,2026-07-01 08:52:28,Agreement of minimally invasive pulse wave analysis with pulmonary artery and transpulmonary thermodilution cardiac output measurements in perioperative and intensive care medicine: a systematic review and meta-analysis,10.1016/j.bja.2026.04.045,Flick M et al.,Other,Meta-analysis,The 30% threshold for agreement is based on an assumption of 20% precision for both test and reference methods; a higher threshold of 45% has been suggested for minimally invasive pulse wave analysis.,,PIIS0007091226003296.json,"hemodynamics, cardiac monitoring"
138,2026-07-01 08:52:28,Agreement of minimally invasive pulse wave analysis with pulmonary artery and transpulmonary thermodilution cardiac output measurements in perioperative and intensive care medicine: a systematic review and meta-analysis,10.1016/j.bja.2026.04.045,Flick M et al.,Other,Meta-analysis,"Despite the high pooled percentage error (44.0%), the low mean difference (-0.1 L/min) suggests high accuracy without systematic measurement bias in minimally invasive pulse wave analysis.",,PIIS0007091226003296.json,"hemodynamics, cardiac monitoring"
139,2026-07-01 08:54:43,Left ventricular outflow tract obstruction in critically ill patients: from pathophysiology and diagnosis to the management with the “LVOTO” bundle,10.1016/j.accpm.2026.101770,"Julia Trzebicka, Maciej Tysarowski, Filippo Sanfilippo, Filipe A Gonzalez, Michel Slama, Mateusz Zawadka",Other,Other,LVOTO is defined by a peak pressure gradient of ≥30 mmHg across the LVOT; a gradient >50 mmHg is typically regarded as clinically significant.,,Left ventricular outflow tract obstruction in critically ill patients.json,"hemodynamics, diagnosis"
140,2026-07-01 08:54:43,Left ventricular outflow tract obstruction in critically ill patients: from pathophysiology and diagnosis to the management with the “LVOTO” bundle,10.1016/j.accpm.2026.101770,"Julia Trzebicka, Maciej Tysarowski, Filippo Sanfilippo, Filipe A Gonzalez, Michel Slama, Mateusz Zawadka",Other,Other,"A 'dagger-shaped', late-peaking waveform on Continuous-Wave Doppler is pathognomonic for dynamic LVOTO, differentiating it from fixed aortic stenosis.",,Left ventricular outflow tract obstruction in critically ill patients.json,"echocardiography, diagnosis"
141,2026-07-01 08:54:43,Left ventricular outflow tract obstruction in critically ill patients: from pathophysiology and diagnosis to the management with the “LVOTO” bundle,10.1016/j.accpm.2026.101770,"Julia Trzebicka, Maciej Tysarowski, Filippo Sanfilippo, Filipe A Gonzalez, Michel Slama, Mateusz Zawadka",Other,Other,"Management goals include increasing preload and afterload while decreasing chronotropy and inotropy; this involves discontinuing inotropes, administering fluids, and using pure alpha-agonists like phenylephrine or vasopressin.",,Left ventricular outflow tract obstruction in critically ill patients.json,"hemodynamics, management, vasopressors"
142,2026-07-01 08:54:43,Left ventricular outflow tract obstruction in critically ill patients: from pathophysiology and diagnosis to the management with the “LVOTO” bundle,10.1016/j.accpm.2026.101770,"Julia Trzebicka, Maciej Tysarowski, Filippo Sanfilippo, Filipe A Gonzalez, Michel Slama, Mateusz Zawadka",Other,Other,"Short-acting beta-blockers (e.g., esmolol, landiolol) can reduce heart rate and contractility to decrease LVOT gradient, but their use requires careful monitoring due to potential worsening of shock.",,Left ventricular outflow tract obstruction in critically ill patients.json,"cardiac drugs, bradycardia"
143,2026-07-01 08:54:43,Left ventricular outflow tract obstruction in critically ill patients: from pathophysiology and diagnosis to the management with the “LVOTO” bundle,10.1016/j.accpm.2026.101770,"Julia Trzebicka, Maciej Tysarowski, Filippo Sanfilippo, Filipe A Gonzalez, Michel Slama, Mateusz Zawadka",Other,Other,"Reducing PEEP when feasible can indirectly increase both preload and afterload by decreasing intrathoracic pressure, provided oxygenation needs are maintained.",,Left ventricular outflow tract obstruction in critically ill patients.json,"ventilation, hemodynamics"
144,2026-07-01 08:54:43,Left ventricular outflow tract obstruction in critically ill patients: from pathophysiology and diagnosis to the management with the “LVOTO” bundle,10.1016/j.accpm.2026.101770,"Julia Trzebicka, Maciej Tysarowski, Filippo Sanfilippo, Filipe A Gonzalez, Michel Slama, Mateusz Zawadka",Other,Other,"In septic shock, LVOTO was associated with a 55% 28-day mortality rate compared to 33% in non-obstructive patients, highlighting its prognostic significance.",,Left ventricular outflow tract obstruction in critically ill patients.json,"sepsis, prognosis"
145,2026-07-01 08:54:43,Left ventricular outflow tract obstruction in critically ill patients: from pathophysiology and diagnosis to the management with the “LVOTO” bundle,10.1016/j.accpm.2026.101770,"Julia Trzebicka, Maciej Tysarowski, Filippo Sanfilippo, Filipe A Gonzalez, Michel Slama, Mateusz Zawadka",Other,Other,"LVOTO must be considered in the differential diagnosis of unexplained hypotension refractory to fluids or escalating vasopressors, or worsening cardiogenic pulmonary edema.",,Left ventricular outflow tract obstruction in critically ill patients.json,"differential diagnosis, hemodynamic instability"
146,2026-07-01 08:54:43,Left ventricular outflow tract obstruction in critically ill patients: from pathophysiology and diagnosis to the management with the “LVOTO” bundle,10.1016/j.accpm.2026.101770,"Julia Trzebicka, Maciej Tysarowski, Filippo Sanfilippo, Filipe A Gonzalez, Michel Slama, Mateusz Zawadka",Other,Other,"Diagnosis requires Critical Care Echocardiography (CCE), utilizing Continuous-Wave Doppler for flow assessment and Transesophageal Echocardiography (TEE) if TTE acoustic windows are poor.",,Left ventricular outflow tract obstruction in critically ill patients.json,"echocardiography, diagnosis"
147,2026-07-01 08:54:43,Left ventricular outflow tract obstruction in critically ill patients: from pathophysiology and diagnosis to the management with the “LVOTO” bundle,10.1016/j.accpm.2026.101770,"Julia Trzebicka, Maciej Tysarowski, Filippo Sanfilippo, Filipe A Gonzalez, Michel Slama, Mateusz Zawadka",Other,Other,"The 'LVOTO' mnemonic guides management: L (Look for triggers), V (Volume - fluids), O (Obstruction - reduce inotropes/PEEP), T (Tachycardia - beta-blockers), O (Oxygenation - balance with PEEP).",,Left ventricular outflow tract obstruction in critically ill patients.json,"management, protocol"
148,2026-07-01 08:54:43,Left ventricular outflow tract obstruction in critically ill patients: from pathophysiology and diagnosis to the management with the “LVOTO” bundle,10.1016/j.accpm.2026.101770,"Julia Trzebicka, Maciej Tysarowski, Filippo Sanfilippo, Filipe A Gonzalez, Michel Slama, Mateusz Zawadka",Other,Other,The simplified Bernoulli equation is used to quantify the pressure gradient: ΔP = 4(Vmax)².,,Left ventricular outflow tract obstruction in critically ill patients.json,"hemodynamics, calculation"
149,2026-07-01 08:57:37,"The Right Ventricle in Cardiac Critical Care: Pathophysiology, Evaluation and Management",10.3390/medicina62061070,Aristi Boulmpou et al.,Other,Review,"For septic shock, initial management requires prompt administration of broad-spectrum antibiotics and fluid resuscitation within the first hour.",,medicina-62-01070 (1).json,"sepsis, antibiotic administration, resuscitation"
150,2026-07-01 08:57:37,"The Right Ventricle in Cardiac Critical Care: Pathophysiology, Evaluation and Management",10.3390/medicina62061070,Aristi Boulmpou et al.,Other,Review,"Vasopressors (e.g., norepinephrine) should be initiated promptly if mean arterial pressure (MAP) remains below 65 mmHg despite adequate fluid resuscitation.",,medicina-62-01070 (1).json,"hemodynamics, vasopressors"
151,2026-07-01 08:57:37,"The Right Ventricle in Cardiac Critical Care: Pathophysiology, Evaluation and Management",10.3390/medicina62061070,Aristi Boulmpou et al.,Other,Review,"The use of continuous renal replacement therapy (CRRT) is generally reserved for patients with severe refractory hyperkalemia or acute kidney injury (AKI) requiring aggressive solute removal, rather than routine volume management.",,medicina-62-01070 (1).json,"renal failure, CRRT"
152,2026-07-01 08:57:37,"The Right Ventricle in Cardiac Critical Care: Pathophysiology, Evaluation and Management",10.3390/medicina62061070,Aristi Boulmpou et al.,Other,Review,"In the setting of suspected septic shock, lactate clearance monitoring is superior to absolute lactate levels alone for guiding resuscitation efforts.",,medicina-62-01070 (1).json,"metabolic derangement, sepsis"
153,2026-07-01 08:57:37,"The Right Ventricle in Cardiac Critical Care: Pathophysiology, Evaluation and Management",10.3390/medicina62061070,Aristi Boulmpou et al.,Other,Review,"Early identification and aggressive management of occult sources of infection (e.g., urinary tract, skin) are critical components of septic workup.",,medicina-62-01070 (1).json,"infection source control, diagnostics"
154,2026-07-01 09:00:42,"The Right Ventricle in Cardiac Critical Care: Pathophysiology, Evaluation and Management",10.3390/medicina62061070,Aristi Boulmpou et al.,Other,Review,"For septic shock, initial management requires prompt administration of broad-spectrum antibiotics and fluid resuscitation within the first hour.",,medicina-62-01070.json,"sepsis, resuscitation, antibiotics"
155,2026-07-01 09:00:42,"The Right Ventricle in Cardiac Critical Care: Pathophysiology, Evaluation and Management",10.3390/medicina62061070,Aristi Boulmpou et al.,Other,Review,Vasopressors should be initiated promptly if mean arterial pressure (MAP) is below 65 mmHg. Norepinephrine remains the first-line agent.,,medicina-62-01070.json,"hemodynamics, vasopressors"
156,2026-07-01 09:00:42,"The Right Ventricle in Cardiac Critical Care: Pathophysiology, Evaluation and Management",10.3390/medicina62061070,Aristi Boulmpou et al.,Other,Review,"If initial fluid boluses fail to raise MAP or cardiac index, consider judicious use of vasopressors and avoid excessive crystalloid administration due to risk of pulmonary edema.",,medicina-62-01070.json,"hemodynamics, fluids"
157,2026-07-01 09:00:42,"The Right Ventricle in Cardiac Critical Care: Pathophysiology, Evaluation and Management",10.3390/medicina62061070,Aristi Boulmpou et al.,Other,Review,The lactate clearance rate (LCR) is a valuable prognostic marker; persistently elevated lactate (>2 mmol/L) suggests ongoing tissue hypoperfusion requiring aggressive resuscitation.,,medicina-62-01070.json,"metabolism, diagnostics"
158,2026-07-01 09:00:42,"The Right Ventricle in Cardiac Critical Care: Pathophysiology, Evaluation and Management",10.3390/medicina62061070,Aristi Boulmpou et al.,Other,Review,"In patients with suspected septic shock and acute kidney injury (AKI), consider the role of continuous renal replacement therapy (CRRT) if severe metabolic acidosis or fluid overload persists despite optimal vasopressor support.",,medicina-62-01070.json,"renal failure, AKI, CRRT"
159,2026-07-01 09:00:42,"The Right Ventricle in Cardiac Critical Care: Pathophysiology, Evaluation and Management",10.3390/medicina62061070,Aristi Boulmpou et al.,Other,Review,"For mechanical ventilation in ARDS, prone positioning should be considered for all patients meeting criteria and stable enough to tolerate the maneuver, as it improves oxygenation and reduces ventilator-induced lung injury (VILI).",,medicina-62-01070.json,"ventilation, ARDS, positioning"
160,2026-07-01 09:00:42,"The Right Ventricle in Cardiac Critical Care: Pathophysiology, Evaluation and Management",10.3390/medicina62061070,Aristi Boulmpou et al.,Other,Review,"Permissive hypercapnia (PaCO2 40–60 mmHg) is acceptable in early septic shock unless severe coagulopathy or encephalopathy is present, allowing for adequate systemic vasoconstriction.",,medicina-62-01070.json,"ventilation, acidosis"
161,2026-07-01 09:00:42,"The Right Ventricle in Cardiac Critical Care: Pathophysiology, Evaluation and Management",10.3390/medicina62061070,Aristi Boulmpou et al.,Other,Review,The use of inhaled nitric oxide (iNO) has not demonstrated consistent benefit in ARDS and should be used judiciously based on local protocols and specific physiological derangements.,,medicina-62-01070.json,"ARDS, pulmonary vasodilators"
162,2026-07-01 09:00:42,"The Right Ventricle in Cardiac Critical Care: Pathophysiology, Evaluation and Management",10.3390/medicina62061070,Aristi Boulmpou et al.,Other,Review,"In patients with severe sepsis/septic shock refractory to initial therapy, consider the role of vasopressin infusion as a second-line agent if norepinephrine dose escalation is insufficient or contraindicated.",,medicina-62-01070.json,"hemodynamics, vasopressors"
163,2026-07-01 09:00:42,"The Right Ventricle in Cardiac Critical Care: Pathophysiology, Evaluation and Management",10.3390/medicina62061070,Aristi Boulmpou et al.,Other,Review,"For delirium screening in critically ill patients, the CAM-ICU (Confusion Assessment Method for the ICU) remains the standard tool, and early identification guides prophylactic measures.",,medicina-62-01070.json,"neurology, delirium, assessment"
164,2026-07-01 09:02:39,Association Between Acute Gastrointestinal Injury and Mortality Risk in Critically Ill Patients: A Systematic Review and Meta-Analysis,10.14309/ctg.0000000000001028,"Tianye Gao, MD + Jie Liu, PhD et al.",Other,Meta-analysis,Severe acute gastrointestinal injury (AGI grades III-IV or GIDS 2-4) is associated with a pooled odds ratio of 2.78 (95% CI 2.19-3.52) for short-term mortality in ICU patients.,,association_between_acute_gastrointestinal_injury.7.json,"mortality, GI dysfunction"
165,2026-07-01 09:02:39,Association Between Acute Gastrointestinal Injury and Mortality Risk in Critically Ill Patients: A Systematic Review and Meta-Analysis,10.14309/ctg.0000000000001028,"Tianye Gao, MD + Jie Liu, PhD et al.",Other,Meta-analysis,"The AGI grading system and the GIDS scale provide comparable prognostic information regarding mortality risk (P=0.74), supporting clinician choice based on local expertise.",,association_between_acute_gastrointestinal_injury.7.json,"prognosis, GI assessment tools"
166,2026-07-01 09:02:39,Association Between Acute Gastrointestinal Injury and Mortality Risk in Critically Ill Patients: A Systematic Review and Meta-Analysis,10.14309/ctg.0000000000001028,"Tianye Gao, MD + Jie Liu, PhD et al.",Other,Meta-analysis,Systematic assessment of GI function using standardized grading systems (AGI/GIDS) is recommended for routine ICU monitoring and can integrate into multidimensional prognostic models alongside APACHE II/SOFA scores.,,association_between_acute_gastrointestinal_injury.7.json,"ICU care, risk stratification"
